assigned_to,id,doi_link,manuscript_type,novel_biologging,biologging_context,external_data,device_cat,genus,species,habitat,more_species,biologging_availability,conserv*,note,authors,title,source,year,volume,issue,doi,pub_type,source_sheet,access?,reviewed
rsl,liley2015,doi.org/10.2192/URSUS-D-15-00006.1,S,TRUE,W,NA,L,Ursus,americanus,T,N,N,N,NA,"Liley, SG; Walker, RN",Extreme movement by an American black bear in New Mexico and Colorado,URSUS,2015,26,1,10.2192/URSUS-D-15-00006.1,NA,rsl,Y,TRUE
rsl,thomson2014,doi.org/10.1016/j.jembe.2013.10.020,S,TRUE,W,NA,E,Chelonia,mydas,M,N,N,N,NA,"Thomson, JA; Heithaus, MR",Animal-borne video reveals seasonal activity patterns of green sea turtles and the importance of accounting for capture stress in short-term biologging,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2014,450,NA,10.1016/j.jembe.2013.10.020,NA,rsl,Y,TRUE
rsl,markham2008,doi.org/10.1002/ajp.20515,S,TRUE,W,NA,"L, I, E",Papio,cynocephalus,T,N,N,N,I'm a little confused about the temperature data - whether it is intrinsic or extrinsic in this case,"Markham, AC; Altmann, J",Remote monitoring of primates using automated GPS technology in open habitats,AMERICAN JOURNAL OF PRIMATOLOGY,2008,70,5,10.1002/ajp.20515,NA,rsl,Y,TRUE
rsl,lebras2016,doi.org/10.1371/journal.pone.0167226,S,TRUE,W,NA,"L, I",Mirounga,leonina,M,N,N,Y,NA,"Le Bras, Y; Jouma'a, J; Picard, B; Guinet, C",How Elephant Seals (Mirounga leonina) Adjust Their Fine Scale Horizontal Movement and Diving Behaviour in Relation to Prey Encounter Rate,PLOS ONE,2016,11,12,10.1371/journal.pone.0167226,NA,rsl,Y,TRUE
rsl,patterson2019,doi.org/10.1002/ece3.4740,S,TRUE,W,NA,"L, I",Uria,lomvia,M,Y,Y,N,NA,"Patterson, A; Gilchrist, HG; Chivers, L; Hatch, S; Elliott, K",A comparison of techniques for classifying behavior from accelerometers for two species of seabird,ECOLOGY AND EVOLUTION,2019,9,6,10.1002/ece3.4740,NA,rsl,Y,TRUE
rsl,ossi2022,doi.org/10.1002/jwmg.22151,S,TRUE,C,NA,L,Capreolus,capreolus,T,Y,Y,Y,does not specifically note horse species (domestic horses),"Ossi, F; Focardi, S; Tolhurst, BA; Picco, GP; Murphy, AL; Molteni, D; Giannini, N; Gaillard, JM; Cagnacci, F",Quantifying the errors in animal contacts recorded by proximity loggers,JOURNAL OF WILDLIFE MANAGEMENT,2022,86,1,10.1002/jwmg.22151,NA,rsl,Y,TRUE
rsl,lennox2019b,doi.org/10.1139/cjfas-2017-0495,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,discussion of biologging in marine spatial planning,"Lennox, RJ; Engler-Palma, C; Kowarski, K; Filous, A; Whitlock, R; Cooke, SJ; Auger-Methe, M",Optimizing marine spatial plans with animal tracking data,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2019,76,3,10.1139/cjfas-2017-0495,NA,rsl,Y,TRUE
rsl,mcclintock2021,doi.org/10.1111/2041-210X.13619,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,methods or unrelated? Hidden markhov models - no telemetry data used,"McClintock, BT",Worth the effort? A practical examination of random effects in hidden Markov models for animal telemetry data,METHODS IN ECOLOGY AND EVOLUTION,2021,12,8,10.1111/2041-210X.13619,NA,rsl,Y,TRUE
rsl,bond2017b,doi.org/10.3389/fmars.2017.00223,S,TRUE,W,NA,L,Dermochelys,coriacea,M,N,N,Y,NA,"Bond, EP; James, MC","Pre-nesting Movements of Leatherback Sea Turtles, Dermochelys coriacea, in the Western Atlantic",FRONTIERS IN MARINE SCIENCE,2017,4,NA,10.3389/fmars.2017.00223,NA,rsl,Y,TRUE
rsl,teilmann2013,doi.org/10.1111/j.1748-7692.2012.00597.x,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,data published in Sveegard et al 2011,"Teilmann, J; Christiansen, CT; Kjellerup, S; Dietz, R; Nachman, G","Geographic, seasonal, and diurnal surface behavior of harbor porpoises",MARINE MAMMAL SCIENCE,2013,29,2,10.1111/j.1748-7692.2012.00597.x,NA,rsl,Y,TRUE
rsl,bastillerousseau2018b,doi.org/10.1002/eap.1697,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,neural network simulations - no biologging data used,"Bastille-Rousseau, G; Douglas-Hamilton, I; Blake, S; Northrup, JM; Wittemyer, G",Applying network theory to animal movements to identify properties of landscape space use,ECOLOGICAL APPLICATIONS,2018,28,3,10.1002/eap.1697,NA,rsl,Y,TRUE
rsl,rushen2012b,doi.org/10.7120/09627286.21.3.339,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rushen, J; Chapinal, N; de Passille, AM",Automated monitoring of behavioural-based animal welfare indicators,ANIMAL WELFARE,2012,21,3,10.7120/09627286.21.3.339,NA,rsl,Y,TRUE
rsl,omeyer2019,doi.org/10.1186/s40462-018-0145-1,S,FALSE,W,NA,"L, E",Chelonia,mydas,M,Y,Y,N,1992-2000 data has been published but 2000-2017 has not been,"Omeyer, LCM; Fuller, WJ; Godley, BJ; Snape, RTE; Broderick, AC","The effect of biologging systems on reproduction, growth and survival of adult sea turtles",MOVEMENT ECOLOGY,2019,7,NA,10.1186/s40462-018-0145-1,NA,rsl,Y,TRUE
rsl,mattisson2010,doi.org/10.2193/2009-157,S,TRUE,W,NA,L,Lynx,lynx,T,Y,N,N,NA,"Mattisson, J; Andren, H; Persson, J; Segerstrom, P",Effects of Species Behavior on Global Positioning System Collar Fix Rates,JOURNAL OF WILDLIFE MANAGEMENT,2010,74,3,10.2193/2009-157,NA,rsl,Y,TRUE
rsl,mcclellan2009,doi.org/10.1890/08-1091.1,S,TRUE,W,NA,"L, E",Caretta,caretta,M,Y,N,Y,NA,"McClellan, CM; Read, AJ; Price, BA; Cluse, WM; Godfrey, MH",Using telemetry to mitigate the bycatch of long-lived marine vertebrates,ECOLOGICAL APPLICATIONS,2009,19,6,10.1890/08-1091.1,NA,rsl,Y,TRUE
rsl,ciuti2012,doi.org/10.1098/rspb.2012.1483,S,TRUE,W,NA,L,Cervus,elaphus,T,N,Y,N,I think data is available? a little vague,"Ciuti, S; Muhly, TB; Paton, DG; McDevitt, AD; Musiani, M; Boyce, MS",Human selection of elk behavioural traits in a landscape of fear,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2012,279,1746,10.1098/rspb.2012.1483,NA,rsl,Y,TRUE
rsl,gunner2020,doi.org/10.1002/ece3.6515,S,TRUE,W,NA,"L, I",Caretta,caretta,M,N,Y,N,NA,"Gunner, RM; Wilson, RP; Holton, MD; Scott, R; Hopkins, P; Duarte, CM",A new direction for differentiating animal activity based on measuring angular velocity about the yaw axis,ECOLOGY AND EVOLUTION,2020,10,14,10.1002/ece3.6515,NA,rsl,Y,TRUE
rsl,serrouya2017,doi.org/10.1002/ecs2.1730,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serrouya, R; Kellner, A; Pavan, G; Lewis, DW; DeMars, CA; McLellan, BN",Time vs. distance: Alternate metrics of animal resource selection provide opposing inference,ECOSPHERE,2017,8,3,10.1002/ecs2.1730,NA,rsl,Y,TRUE
rsl,chapa2020,doi.org/10.1016/j.beproc.2020.104262,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chapa, JM; Maschat, K; Iwersen, M; Baumgartner, J; Drillich, M",Accelerometer systems as tools for health and welfare assessment in cattle and pigs - A review,BEHAVIOURAL PROCESSES,2020,181,NA,10.1016/j.beproc.2020.104262,NA,rsl,Y,TRUE
rsl,becciolini2019,doi.org/10.1111/2981/w1b.00499,S,TRUE,W,NA,L,Cervus,elaphus,T,N,N,Y,NA,"Becciolini, V; Lanini, F; Ponzetta, MP",Impact of capture and chemical immobilization on the spatial behaviour of red deer Cervus elaphus hinds,WILDLIFE BIOLOGY,2019,NA,NA,10.1111/2981/w1b.00499,NA,rsl,Y,TRUE
rsl,ao2020,doi.org/NA,S,TRUE,W,NA,L,Anser,erythropus,"T, A",N,N,Y,NA,"Ao, PR; Wang, X; Solovyeva, D; Meng, FJ; Ikeuchi, T; Shimada, T; Park, J; Gao, DL; Liu, GH; Hu, BH; Natsagdorj, T; Zheng, BF; Vartanyan, S; Davaasuren, B; Zhang, JJ; Cao, L; Fox, AD",Rapid decline of the geographically restricted and globally threatened Eastern Palearctic Lesser White-fronted Goose Anser erythropus,WILDFOWL,2020,NA,NA,NA,NA,rsl,Y,TRUE
rsl,wells2011,doi.org/10.3390/rs3030435,S,TRUE,W,NA,L,Oreamnos,americanus,T,N,N,Y,NA,"Wells, AG; Wallin, DO; Rice, CG; Chang, WY",GPS Bias Correction and Habitat Selection by Mountain Goats,REMOTE SENSING,2011,3,3,10.3390/rs3030435,NA,rsl,Y,TRUE
rsl,acacio2022,doi.org/10.1371/journal.pone.0265541,M,TRUE,W,NA,L,Ciconia,ciconia,T,N,Y,Y,NA,"Acacio, M; Atkinson, PW; Silva, JP; Franco, AMA",Performance of GPS/GPRS tracking devices improves with increased fix interval and is not affected by animal deployment,PLOS ONE,2022,17,3,10.1371/journal.pone.0265541,NA,rsl,Y,TRUE
rsl,cluff2023,doi.org/10.1002/2688-8319.12204,S,TRUE,W,NA,L,Canis,lupus,T,N,Y,N,NA,"Cluff, HD; Mech, LD",A field test of R package GPSeqClus: For establishing animal location clusters,ECOLOGICAL SOLUTIONS AND EVIDENCE,2023,4,1,10.1002/2688-8319.12204,NA,rsl,Y,TRUE
rsl,vonbank2021,doi.org/10.1186/s40462-020-00236-4,S,TRUE,W,NA,L,Anser,albifrons frontalis,"T, A",N,Y,Y,NA,"VonBank, JA; Weegman, MD; Link, PT; Cunningham, SA; Kraai, KJ; Collins, DP; Ballard, BM","Winter fidelity, movements, and energy expenditure of Midcontinent Greater White-fronted Geese",MOVEMENT ECOLOGY,2021,9,1,10.1186/s40462-020-00236-4,NA,rsl,Y,TRUE
rsl,nussbaumer2023a,doi.org/10.1111/2041-210X.14043,S,TRUE,W,NA,"L, I",Jynx,torquila,T,Y,N,N,not novel for all 9 species covered; only included the novel species here,"Nussbaumer, R; Gravey, M; Briedis, M; Liechti, F",Global positioning with animal-borne pressure sensors,METHODS IN ECOLOGY AND EVOLUTION,2023,14,4,10.1111/2041-210X.14043,NA,rsl,Y,TRUE
rsl,lennox2023a,doi.org/10.1002/wlb3.01045,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lennox, RJ; Dahlmo, LS; Ford, AT; Sortland, LK; Vogel, EF; Vollset, KW",Predation research with electronic tagging,WILDLIFE BIOLOGY,2023,2023,1,10.1002/wlb3.01045,NA,rsl,Y,TRUE
rsl,vanderkolk2022a,doi.org/10.3897/zookeys.1123.90623,D,TRUE,W,NA,"L, I",Haematopus,ostralegus,"T, A",N,Y,N,NA,"van der Kolk, HJ; Desmet, P; Oosterbeek, K; Allen, AM; Baptist, MJ; Bom, RA; Davidson, SC; Jong, JD; Kroon, HD; Dijkstra, B; Dillerop, R; Dokter, AM; Frauendorf, M; Milotic, T; Rakhimberdiev, E; Shamoun-Baranes, J; Spanoghe, G; van de Pol, M; Van Ryckegem, G; Vanoverbeke, J; Jongejans, E; Ens, BJ",GPS tracking data of Eurasian oystercatchers (Haematopus ostralegus) from the Netherlands and Belgium,ZOOKEYS,2022,NA,1123,10.3897/zookeys.1123.90623,NA,rsl,Y,TRUE
rsl,bombieri2021,doi.org/10.1111/acv.12680,S,TRUE,W,NA,L,Ursus,arctos,T,N,N,Y,some data published in a technical report but not all,"Bombieri, G; Penteriani, V; Delgado, MD; Groff, C; Pedrotti, L; Jerina, K",Towards understanding bold behaviour of large carnivores: the case of brown bears in human-modified landscapes,ANIMAL CONSERVATION,2021,24,5,10.1111/acv.12680,NA,rsl,Y,TRUE
rsl,white2017,doi.org/10.1016/j.biocon.2017.01.009,S,TRUE,W,NA,L,Carcharinus,amblyrhynchos,M,N,N,Y,NA,"White, TD; Carlisle, AB; Kroodsma, DA; Block, BA; Casagrandi, R; De Leo, GA; Gatto, M; Michell, F; McCauley, DJ",Assessing the effectiveness of a large marine protected area for reef shark conservation,BIOLOGICAL CONSERVATION,2017,207,NA,10.1016/j.biocon.2017.01.009,NA,rsl,Y,TRUE
rsl,suzuki2014,doi.org/10.1242/bio.20146130,S,FALSE,C,NA,I,Eumetopias,jubatus,M,N,N,N,NA,"Suzuki, I; Sato, K; Fahlman, A; Naito, Y; Miyazaki, N; Trites, AW","Drag, but not buoyancy, affects swim speed in captive Steller sea lions",BIOLOGY OPEN,2014,3,5,10.1242/bio.20146130,NA,rsl,Y,TRUE
rsl,lok2012,doi.org/10.3354/meps09692,S,TRUE,W,NA,L,Melanitta,perspicillata,"M, T",N,Y,Y,3/4 years are novel biologging,"Lok, EK; Esler, D; Takekawa, JY; De La Cruz, SW; Boyd, WS; Nysewander, DR; Evenson, JR; Ward, DH",Spatiotemporal associations between Pacific herring spawn and surf scoter spring migration: evaluating a 'silver wave' hypothesis,MARINE ECOLOGY PROGRESS SERIES,2012,457,NA,10.3354/meps09692,NA,rsl,Y,TRUE
rsl,cottin2011,doi.org/10.2326/osj.10.3,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,published in Beualieu et al. 2010?,"Cottin, M; Kato, A; Thierry, AM; Le Maho, Y; Raclot, T; Ropert-Coudert, Y",Does corticosterone affect diving behaviour of male Adelie Penguins? A preliminary experimental study,ORNITHOLOGICAL SCIENCE,2011,10,1,10.2326/osj.10.3,NA,rsl,Y,TRUE
rsl,angelier2008,doi.org/10.1016/j.ygcen.2007.12.001,S,TRUE,W,NA,L,Pygoscelis,adeliae,M,N,N,N,NA,"Angelier, F; Bost, CA; Giraudeau, M; Bouteloup, G; Dano, S; Chastel, O","Corticosterone and foraging behavior in a diving seabird: The Adelie penguin, Pygoscelis adeliae",GENERAL AND COMPARATIVE ENDOCRINOLOGY,2008,156,1,10.1016/j.ygcen.2007.12.001,NA,rsl,Y,TRUE
rsl,vardanis2011,doi.org/10.1098/rsbl.2010.1180,S,TRUE,W,NA,L,Circus,aeruginosus,T,N,Y,Y,maybe open data? there is a Dryad logo but nothing specific about this project.,"Vardanis, Y; Klaassen, RHG; Strandberg, R; Alerstam, T",Individuality in bird migration: routes and timing,BIOLOGY LETTERS,2011,7,4,10.1098/rsbl.2010.1180,NA,rsl,Y,TRUE
rsl,freitas2009,doi.org/10.3354/meps07725,S,TRUE,W,NA,L,Odobenus,rosmarus,M,N,N,N,NA,"Freitas, C; Kovacs, KM; Ims, RA; Fedak, MA; Lydersen, C",Deep into the ice: over-wintering and habitat selection in male Atlantic walruses,MARINE ECOLOGY PROGRESS SERIES,2009,375,NA,10.3354/meps07725,NA,rsl,Y,TRUE
rsl,shariatinajafabadi2015,doi.org/10.1016/j.ecolind.2015.06.005,S,TRUE,W,NA,L,Branta,leucopsis,"T, A",N,Y,Y,NA,"Shariati Najafabadi, M; Darvishzadeh, R; Skidmore, AK; Kolzsch, A; Vrieling, A; Nolet, BA; Exo, KM; Meratnia, N; Havinga, PJM; Stahl, J; Toxopeus, AG",Satellite- versus temperature-derived green wave indices for predicting the timing of spring migration of avian herbivores,ECOLOGICAL INDICATORS,2015,58,NA,10.1016/j.ecolind.2015.06.005,NA,rsl,Y,TRUE
rsl,roberts2021,doi.org/10.1002/2688-8319.12035,S,TRUE,W,NA,L,Caretta,caretta,M,Y,Y,Y,not all appears to be novel but at least some,"Roberts, KE; Smith, BJ; Burkholder, D; Hart, KM",Evaluating the use of marine protected areas by endangered species: A habitat selection approach,ECOLOGICAL SOLUTIONS AND EVIDENCE,2021,2,1,10.1002/2688-8319.12035,NA,rsl,Y,TRUE
rsl,jensen2020,doi.org/10.1186/s40317-020-00212-0,S,TRUE,W,NA,L,Rachycentron,canadum,M,N,Y,Y,NA,"Jensen, DR; Graves, JE","Movements, habitat utilization, and post-release survival of cobia (Rachycentron canadum) that summer in Virginia waters assessed using pop-up satellite archival tags",ANIMAL BIOTELEMETRY,2020,8,1,10.1186/s40317-020-00212-0,NA,rsl,Y,TRUE
rsl,verhelst2022,doi.org/10.1186/s40317-022-00280-4,S,TRUE,W,NA,"L, I",Anguilla,anguilla,"M, A",N,Y,N,"this was sneaky because it is both acoustic tags but also pop-up archival tags, which sound like they do collect data on the tag themselves. the tags collected intrinsic data but did not focus on this in results.","Verhelst, P; Aarestrup, K; Hellstrom, G; Jepsen, N; Koed, A; Reubens, J; Sjoberg, N; Svendsen, JC; Kristensen, ML",The effect of externally attached archival data loggers on the short-term dispersal behaviour and migration speed of European eel (Anguilla anguilla L.),ANIMAL BIOTELEMETRY,2022,10,1,10.1186/s40317-022-00280-4,NA,rsl,Y,TRUE
rsl,johnston2018,doi.org/10.1098/rsbl.2018.0537,S,TRUE,W,NA,"L, E, I",Cetorhinus,maximus,M,N,Y,N,NA,"Johnston, EM; Halsey, LG; Payne, NL; Kock, AA; Iosilevskii, G; Whelan, B; Houghton, JDR",Latent power of basking sharks revealed by exceptional breaching events,BIOLOGY LETTERS,2018,14,9,10.1098/rsbl.2018.0537,NA,rsl,Y,TRUE
rsl,michelangeli2022,doi.org/10.1111/1365-2656.13616,S,TRUE,W,NA,L,Tiliqua,rugosa,T,N,Y,N,NA,"Michelangeli, M; Payne, E; Spiegel, O; Sinn, DL; Leu, ST; Gardner, MG; Sih, A","Personality, spatiotemporal ecological variation and resident/explorer movement syndromes in the sleepy lizard",JOURNAL OF ANIMAL ECOLOGY,2022,91,1,10.1111/1365-2656.13616,NA,rsl,Y,TRUE
rsl,williams2022a,doi.org/10.3390/ani12182393,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williams, EG; Davis, CN; Williams, M; Jones, DL; Cutress, D; Williams, HW; Brophy, PM; Rose, MT; Stuart, RB; Jones, RA",Associations between Gastrointestinal Nematode Infection Burden and Lying Behaviour as Measured by Accelerometers in Periparturient Ewes,ANIMALS,2022,12,18,10.3390/ani12182393,NA,rsl,Y,TRUE
rsl,loreti2020,doi.org/10.1186/s40317-020-0192-4,S,TRUE,W,NA,"L, E",Conolophus,marthae,T,N,Y,Y,NA,"Loreti, P; Bracciale, L; Colosimo, G; Vera, C; Gerber, GP; De Luca, M; Gentile, G",Assessment and validation of miniaturized technology for the remote tracking of critically endangered Galapagos pink land iguana (Conolophus marthae),ANIMAL BIOTELEMETRY,2020,8,1,10.1186/s40317-020-0192-4,NA,rsl,Y,TRUE
rsl,elhacen2013,doi.org/10.1675/063.036.0305,S,TRUE,W,NA,"L, I",Platalea,leucorodia balsaci,T,N,N,N,NA,"El-Hacen, EHM; Overdijk, O; Lok, T; Olff, H; Piersma, T","Home Range, Habitat Selection, and Foraging Rhythm in Mauritanian Spoonbills (Platalea leucorodia balsaci): A Satellite Tracking Study",WATERBIRDS,2013,36,3,10.1675/063.036.0305,NA,rsl,Y,TRUE
rsl,rudd2021,doi.org/10.1371/journal.pone.0253388,S,TRUE,W,NA,"L, I, E",Cetorhinus,maximus,M,N,Y,N,NA,"Rudd, JL; Bartolomeu, T; Dolton, HR; Exeter, OM; Kerry, C; Hawkes, LA; Henderson, SM; Shirley, M; Witt, MJ",Basking shark sub-surface behaviour revealed by animal-towed cameras,PLOS ONE,2021,16,7,10.1371/journal.pone.0253388,NA,rsl,Y,TRUE
rsl,holroyd2011,doi.org/NA,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holroyd, GL; Trefry, HE",Tracking movements of Athene owls: the application of North American experiences to Europe,ANIMAL BIODIVERSITY AND CONSERVATION,2011,34,2,NA,NA,rsl,Y,TRUE
rsl,comte2020,doi.org/10.1016/j.gecco.2020.e00993,S,TRUE,W,NA,L,Sarcophilus,harrisii,T,N,N,Y,NA,"Comte, S; Carver, S; Hamede, R; Jones, M",Changes in spatial organization following an acute epizootic: Tasmanian devils and their transmissible cancer,GLOBAL ECOLOGY AND CONSERVATION,2020,22,NA,10.1016/j.gecco.2020.e00993,NA,rsl,Y,TRUE
rsl,boehme2009,doi.org/10.5194/os-5-685-2009,M,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,this is a paper introducing specifics of a new tag,"Boehme, L; Lovell, P; Biuw, M; Roquet, F; Nicholson, J; Thorpe, SE; Meredith, MP; Fedak, M",Technical Note: Animal-borne CTD-Satellite Relay Data Loggers for real-time oceanographic data collection,OCEAN SCIENCE,2009,5,4,10.5194/os-5-685-2009,NA,rsl,Y,TRUE
rsl,chiang2013,doi.org/10.6119/JMST-013-1220-15,S,TRUE,W,NA,"L, E",Istiophorus,platypterus,M,N,N,N,NA,"Chiang, WC; Kawabe, R; Musyl, MK; Sun, CL; Hung, HM; Lin, HC; Watanabe, S; Furukawa, S; Chen, WY; Chen, YK; Liu, DC",DIEL OSCILLATIONS IN SAILFISH VERTICAL MOVEMENT BEHAVIOR IN THE EAST CHINA SEA,JOURNAL OF MARINE SCIENCE AND TECHNOLOGY-TAIWAN,2013,21,NA,10.6119/JMST-013-1220-15,NA,rsl,Y,TRUE
rsl,buchmann2023,doi.org/10.1186/s40317-023-00331-4,S,TRUE,"C, D",NA,I,Equus,asinus,T,Y,Y,N,NA,"Buchmann, CM; Dreyling, L; Constantin, M; Schurr, FM",What acceleration data from wildlife collars and animal body mass tell us about seed dispersal,ANIMAL BIOTELEMETRY,2023,11,1,10.1186/s40317-023-00331-4,NA,rsl,Y,TRUE
rsl,martell2014,doi.org/10.3356/JRR-14-00035.1,S,TRUE,W,NA,L,Pandion,haliaetus,"T, A",N,N,Y,NA,"Martell, MS; Bierregaard, RO; Washburn, BE; Elliott, JE; Henny, CJ; Kennedy, RS; MacLeod, I",THE SPRING MIGRATION OF ADULT NORTH AMERICAN OSPREYS,JOURNAL OF RAPTOR RESEARCH,2014,48,4,10.3356/JRR-14-00035.1,NA,rsl,Y,TRUE
rsl,wesley2012,doi.org/10.1016/j.applanim.2012.04.005,S,TRUE,D,NA,L,Bos,taurus,T,N,N,N,NA,"Wesley, RL; Cibils, AF; Mulliniks, JT; Pollak, ER; Petersen, MK; Fredrickson, EL",An assessment of behavioural syndromes in rangeland-raised beef cattle,APPLIED ANIMAL BEHAVIOUR SCIENCE,2012,139,1677888000,10.1016/j.applanim.2012.04.005,NA,rsl,Y,TRUE
rsl,ericsson2015a,doi.org/10.1007/s10344-015-0968-7,S,TRUE,W,NA,"L, E",Alces,alces,T,N,N,N,NA,"Ericsson, G; Dettki, H; Neumann, W; Arnemo, JM; Singh, NJ",Offset between GPS collar-recorded temperature in moose and ambient weather station data,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2015,61,6,10.1007/s10344-015-0968-7,NA,rsl,Y,TRUE
rsl,calich2018,doi.org/10.3354/meps12671,S,TRUE,W,NA,L,Sphyrna,mokarran,M,Y,N,Y,NA,"Calich, H; Estevanez, M; Hammerschlag, N",Overlap between highly suitable habitats and longline gear management areas reveals vulnerable and protected regions for highly migratory sharks,MARINE ECOLOGY PROGRESS SERIES,2018,602,NA,10.3354/meps12671,NA,rsl,Y,TRUE
rsl,iverson2023,doi.org/10.1093/ornithapp/duad014,R,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iverson, AR; Schaefer, JLB; Skalos, SM; Hawkins, CE",Global positioning system (GPS) and platform transmitter terminal (PTT) tags reveal fine-scale migratory movements of small birds: A review highlights further opportunities for hypothesis-driven research,ORNITHOLOGICAL APPLICATIONS,2023,NA,NA,10.1093/ornithapp/duad014,NA,rsl,Y,TRUE
rsl,morelle2017,doi.org/10.1111/2041-210X.12787,S,TRUE,W,NA,L,Sus,scrofa,T,N,Y,Y,NA,"Morelle, K; Bunnefeld, N; Lejeune, P; Oswald, S",From animal tracks to fine-scale movement modes: a straightforward approach for identifying multiple spatial movement patterns,METHODS IN ECOLOGY AND EVOLUTION,2017,8,11,10.1111/2041-210X.12787,NA,rsl,Y,TRUE
rsl,kassara2012,doi.org/10.1007/s10336-011-0802-2,S,TRUE,W,NA,L,Falco,eleonorae,T,N,N,N,NA,"Kassara, C; Fric, J; Gschweng, M; Sfenthourakis, S",Complementing the puzzle of Eleonora's Falcon (Falco eleonorae) migration: new evidence from an eastern colony in the Aegean Sea,JOURNAL OF ORNITHOLOGY,2012,153,3,10.1007/s10336-011-0802-2,NA,rsl,Y,TRUE
rsl,wells2022,doi.org/10.1111/mms.12879,S,TRUE,W,NA,L,Pontoporia,blainvillei,M,N,N,Y,NA,"Wells, RS; Cremer, MJ; Berninsone, LG; Albareda, D; Wilkinson, KA; Stamper, MA; Paitach, RL; Bordino, P","Tagging, ranging patterns, and behavior of franciscana dolphins (Pontoporia blainvillei) off Argentina and Brazil: Considerations for conservation",MARINE MAMMAL SCIENCE,2022,38,2,10.1111/mms.12879,NA,rsl,Y,TRUE
rsl,steingass2019,doi.org/10.1371/journal.pone.0219484,S,TRUE,W,NA,L,Phoca,vitulina richardii,M,N,Y,Y,NA,"Steingass, S; Horning, M; Bishop, AM",Space use of Pacific harbor seals (Phoca vitulina richardii) from two haulout locations along the Oregon coast,PLOS ONE,2019,14,7,10.1371/journal.pone.0219484,NA,rsl,Y,TRUE
rsl,yamazaki2008,doi.org/10.2192/07GR009.1,S,TRUE,W,NA,"L, I",Ursus,thibetanus japonicus,T,N,N,N,NA,"Yamazaki, K; Kozakai, C; Kasai, S; Goto, Y; Koike, S; Furubayashi, K",A preliminary evaluation of activity-sensing GPS collars for estimating daily activity patterns of Japanese black bears,URSUS,2008,19,2,10.2192/07GR009.1,NA,rsl,Y,TRUE
rsl,bunnefeld2011,doi.org/10.1111/j.1365-2656.2010.01776.x,S,TRUE,W,NA,L,Alces,alces,T,N,N,Y,NA,"Bunnefeld, N; Borger, L; van Moorter, B; Rolandsen, CM; Dettki, H; Solberg, EJ; Ericsson, G","A model-driven approach to quantify migration patterns: individual, regional and yearly differences",JOURNAL OF ANIMAL ECOLOGY,2011,80,2,10.1111/j.1365-2656.2010.01776.x,NA,rsl,Y,TRUE
rsl,vales2022,doi.org/10.1002/jwmg.22305,S,TRUE,W,NA,L,Odocoileus,hemionus columbianus,T,N,N,Y,NA,"Vales, DJ; Nielson, RM; Middleton, MP",Black-tailed deer seasonal habitat selection: accounting for missing global positioning system fixes,JOURNAL OF WILDLIFE MANAGEMENT,2022,86,8,10.1002/jwmg.22305,NA,rsl,Y,TRUE
rsl,kuhn2020,doi.org/10.3354/meps13224,NA,FALSE,NA,NA,L,Callorhinus,ursinus,M,N,N,N,NA,"Kuhn, CE; De Robertis, A; Sterling, J; Mordy, CW; Meinig, C; Lawrence-Slavas, N; Cokelet, E; Levine, M; Tabisola, H; Jenkins, R; Peacock, D; Vo, D",Test of unmanned surface vehicles to conduct remote focal follow studies of a marine predator,MARINE ECOLOGY PROGRESS SERIES,2020,635,NA,10.3354/meps13224,NA,rsl,Y,TRUE
rsl,skarin2015,doi.org/10.1007/s10980-015-0210-8,S,TRUE,W,NA,L,Rangifer,tarandus tarandus,T,N,N,N,NA,"Skarin, A; Nellemann, C; Ronnegard, L; Sandstrom, P; Lundqvist, H",Wind farm construction impacts reindeer migration and movement corridors,LANDSCAPE ECOLOGY,2015,30,8,10.1007/s10980-015-0210-8,NA,rsl,Y,TRUE
rsl,stravogianni2022,doi.org/10.3390/ani12070829,S,TRUE,D,NA,I,Sus,scrofa,T,N,Y,N,NA,"Stravogianni, V; Samaras, T; Boscos, CM; Markakis, J; Krystallidou, E; Basioura, A; Tsakmakidis, IA","The Use of Animal's Body, Scrotal Temperature and Motion Monitoring in Evaluating Boar Semen Production Capacity",ANIMALS,2022,12,7,10.3390/ani12070829,NA,rsl,Y,TRUE
